订单编号,订单状态,下单时间,发货时间,支付方式,商品型号,商品编码,商品件数,商品金额,优惠金额,实付金额,收货人姓名,收货人地址
81417556238137,已完成,2021-01-23 07:30:14,2021-01-30 18:23:05,借记卡,哇鸥乐意优享礼盒,2101,1,445,0,445,刘坤,河南省敏市秀英叶路b座 895498
81417556231247,已关闭,2021-01-23 19:14:44,2021-01-30 21:12:48,借记卡,哇鸥心意优享礼盒,2102,1,667,0,667,赖波,澳门特别行政区欣县友好西安路E座 148953
81417556233269,已关闭,2021-01-22 17:34:03,2021-01-27 18:26:43,借记卡,哇鸥乐意优享礼盒,2101,4,1780,0,1780,苏倩,台湾省慧市沈河徐街A座 971130
81417556239712,已关闭,2021-01-30 06:42:41,2021-01-31 04:22:02,借记卡,哇鸥乐意优享礼盒,2101,3,1335,0,1335,杨建国,广西壮族自治区六安市南长王街z座 228006
81417556236635,已关闭,2021-01-21 20:50:21,2021-01-30 05:19:43,借记卡,哇鸥心意优享礼盒,2102,10,6670,0,6670,房燕,山东省成都县萧山石路e座 652739
81417556232760,已关闭,2021-01-21 12:32:40,2021-02-01 19:01:47,借记卡,哇鸥心意优享礼盒,2102,3,2001,0,2001,阮坤,四川省兴安盟县安次陈路F座 745112
81417556235311,已关闭,2021-01-21 22:15:55,2021-01-23 07:46:53,借记卡,哇鸥心意优享礼盒,2102,6,4002,30,3972,陈燕,台湾省梅县门头沟杨路k座 979676
81417556230126,已完成,2021-01-21 14:40:53,2021-02-01 11:46:22,借记卡,哇鸥心意优享礼盒,2102,2,1334,0,1334,王超,吉林省兴城市翔安武汉街m座 826585
81417556238356,已完成,2021-01-25 01:32:42,2021-01-29 17:54:47,借记卡,哇鸥心意优享礼盒,2102,1,667,0,667,王婷,内蒙古自治区兴城市吉区海门路u座 301579
81417556235966,已完成,2021-01-24 19:54:56,2021-01-28 11:49:55,借记卡,哇鸥心意优享礼盒,2102,3,2001,30,1971,余宇,四川省福州县沈河齐齐哈尔路j座 205390
81417556233894,已完成,2021-01-29 11:35:34,2021-01-31 13:50:48,借记卡,哇鸥心意优享礼盒,2102,2,1334,40,1294,黄帆,香港特别行政区西安县淄川张家港路r座 706773
81417556231492,已完成,2021-01-24 23:10:47,2021-01-27 18:09:47,借记卡,哇鸥乐意优享礼盒,2101,5,2225,0,2225,赖畅,北京市武汉市安次董街m座 925718
81417556231332,已完成,2021-01-24 03:51:28,2021-01-24 11:25:06,借记卡,哇鸥顺意优享礼盒,2110,1,1118,0,1118,游丹,山东省西宁县沈北新邵路Z座 569510
81417556234936,已关闭,2021-01-26 09:05:48,2021-01-29 15:36:46,借记卡,哇鸥顺意优享礼盒,2110,2,2236,0,2236,孔荣,浙江省深圳市萧山艾街i座 419485
81417556230796,已完成,2021-01-21 12:39:37,2021-01-31 10:42:44,借记卡,哇鸥心意优享礼盒,2102,2,1334,30,1304,马涛,甘肃省梧州县大兴南京路E座 261084
81417556235837,已完成,2021-01-24 19:31:37,2021-01-31 13:34:23,借记卡,哇鸥乐意优享礼盒,2101,2,890,0,890,尹桂珍,新疆维吾尔自治区玲县普陀钱路g座 200615
81417556237917,已关闭,2021-01-21 07:51:45,2021-01-22 03:39:31,借记卡,哇鸥顺意优享礼盒,2110,1,1118,0,1118,王霞,北京市玉英县兴山巢湖路k座 420767
81417556237753,已完成,2021-01-25 03:21:11,2021-01-26 07:28:57,借记卡,哇鸥心意优享礼盒,2102,3,2001,0,2001,贺璐,湖南省合肥市西峰骆街h座 337438
81417556233884,已关闭,2021-01-24 21:50:39,2021-01-25 23:09:06,借记卡,哇鸥乐意优享礼盒,2101,3,1335,0,1335,尹颖,湖南省洁市南长哈尔滨路t座 248844
81417556237542,已完成,2021-01-22 20:05:48,2021-01-27 00:21:32,借记卡,哇鸥乐意优享礼盒,2101,3,1335,0,1335,陈飞,河南省桂荣市浔阳兴城街Y座 313454
81417556237720,已关闭,2021-01-26 18:40:49,2021-01-28 00:32:51,借记卡,哇鸥顺意优享礼盒,2110,1,1118,0,1118,张小红,内蒙古自治区桂荣市南湖贵阳路z座 429713
81417556239233,已完成,2021-01-22 13:15:26,2021-02-01 19:28:42,借记卡,哇鸥顺意优享礼盒,2110,3,3354,0,3354,樊秀云,陕西省阜新县南湖北镇街Y座 536758
81417556238992,已关闭,2021-01-30 19:29:24,2021-01-31 15:32:38,借记卡,哇鸥顺意优享礼盒,2110,6,6708,0,6708,宋凯,山东省丽娟县兴山汕尾路A座 123321
81417556236111,已关闭,2021-01-21 19:38:52,2021-01-28 20:37:42,借记卡,哇鸥乐意优享礼盒,2101,7,3115,30,3085,卢桂香,辽宁省巢湖县山亭何街m座 766152
81417556235173,已关闭,2021-01-23 02:27:46,2021-01-26 09:32:19,借记卡,哇鸥乐意优享礼盒,2101,1,445,20,425,殷桂珍,云南省艳县海陵石家庄路s座 253396
81417556232297,已完成,2021-01-21 17:52:00,2021-01-29 03:06:43,借记卡,哇鸥顺意优享礼盒,2110,2,2236,40,2196,李鹏,湖南省涛市滨城东莞路T座 215652
81417556239945,已关闭,2021-01-27 05:17:59,2021-01-29 09:12:54,借记卡,哇鸥乐意优享礼盒,2101,2,890,0,890,高建,陕西省文县龙潭王街o座 673509
81417556230583,已完成,2021-01-22 14:34:11,2021-01-24 13:04:00,借记卡,哇鸥乐意优享礼盒,2101,1,445,20,425,唐磊,新疆维吾尔自治区海燕县南溪石家庄街p座 338160
81417556237503,已关闭,2021-01-22 16:01:00,2021-01-29 16:19:58,借记卡,哇鸥顺意优享礼盒,2110,4,4472,0,4472,谢鑫,湖北省丹市闵行南京路E座 199336
81417556234716,已完成,2021-01-21 01:33:35,2021-01-23 05:54:21,借记卡,哇鸥心意优享礼盒,2102,2,1334,0,1334,邓丹,吉林省建平市清浦吴街G座 477250
81417556234131,已关闭,2021-01-24 02:29:40,2021-01-27 22:39:24,借记卡,哇鸥顺意优享礼盒,2110,3,3354,0,3354,谢云,新疆维吾尔自治区太原县淄川范路T座 249269
81417556232061,已关闭,2021-01-30 12:11:23,2021-02-01 20:22:08,借记卡,哇鸥心意优享礼盒,2102,3,2001,30,1971,芦洁,天津市桂兰市梁平张路d座 492385
81417556230491,已完成,2021-01-28 13:30:48,2021-01-29 08:36:47,借记卡,哇鸥心意优享礼盒,2102,1,667,0,667,贾丽华,新疆维吾尔自治区霞市六枝特北京街x座 995511
81417556232538,已完成,2021-01-21 11:14:51,2021-02-01 14:36:51,借记卡,哇鸥乐意优享礼盒,2101,1,445,0,445,迟林,广东省荆门市西峰上海路G座 917112
81417556233345,已关闭,2021-01-30 00:25:30,2021-02-01 10:48:46,借记卡,哇鸥顺意优享礼盒,2110,3,3354,0,3354,彭桂芳,福建省阜新县涪城永安街A座 104697
81417556237707,已完成,2021-01-25 13:47:32,2021-01-30 13:07:15,借记卡,哇鸥乐意优享礼盒,2101,1,445,0,445,邵东,陕西省大冶县长寿姜路t座 356009
81417556236772,已完成,2021-01-29 05:52:52,2021-01-31 03:26:43,借记卡,哇鸥心意优享礼盒,2102,2,1334,0,1334,何军,香港特别行政区南京县东丽梧州路X座 240755
81417556239388,已关闭,2021-01-21 23:38:15,2021-01-28 03:53:59,借记卡,哇鸥心意优享礼盒,2102,3,2001,20,1981,聂桂英,黑龙江省哈尔滨市蓟州长沙街O座 220993
81417556237392,已关闭,2021-01-23 01:16:53,2021-01-29 19:15:30,借记卡,哇鸥心意优享礼盒,2102,3,2001,0,2001,罗淑华,广西壮族自治区云市浔阳康路I座 185686
81417556231977,已关闭,2021-01-30 02:27:34,2021-01-31 05:04:05,借记卡,哇鸥顺意优享礼盒,2110,1,1118,0,1118,陆梅,上海市涛县崇文胥路d座 774876
81417556238270,已完成,2021-01-23 19:33:47,2021-01-26 10:27:57,借记卡,哇鸥心意优享礼盒,2102,1,667,20,647,黄桂花,上海市南宁市魏都长沙街q座 342165
81417556231629,已关闭,2021-01-23 21:09:06,2021-01-26 19:56:08,借记卡,哇鸥心意优享礼盒,2102,1,667,0,667,叶建平,澳门特别行政区磊县安次太原路a座 166928
81417556231263,已完成,2021-01-27 23:43:01,2021-01-28 19:56:13,借记卡,哇鸥乐意优享礼盒,2101,3,1335,0,1335,董柳,北京市梅县翔安昆明路x座 838990
81417556239631,已关闭,2021-01-22 09:48:37,2021-01-25 07:59:41,借记卡,哇鸥心意优享礼盒,2102,2,1334,0,1334,向芳,河北省宇县西夏哈尔滨路V座 797475
81417556230414,已关闭,2021-01-26 16:02:18,2021-01-30 10:12:24,借记卡,哇鸥心意优享礼盒,2102,3,2001,0,2001,杨杨,辽宁省杭州县高港六安路O座 240761
81417556233006,已完成,2021-01-23 13:38:00,2021-01-27 17:25:51,借记卡,哇鸥乐意优享礼盒,2101,3,1335,30,1305,李宁,浙江省秀荣市涪城昆明路n座 137515
81417556236122,已完成,2021-01-26 08:03:13,2021-01-31 02:39:39,借记卡,哇鸥顺意优享礼盒,2110,3,3354,0,3354,王洁,西藏自治区马鞍山市城北拉萨街i座 584674
81417556232742,已完成,2021-01-23 15:56:26,2021-01-30 19:36:28,借记卡,哇鸥顺意优享礼盒,2110,6,6708,0,6708,陈云,甘肃省潮州县门头沟银川街b座 113542
81417556230446,已关闭,2021-01-23 04:03:38,2021-01-25 03:06:45,借记卡,哇鸥顺意优享礼盒,2110,7,7826,0,7826,李桂香,山西省丹市清浦郑州街N座 243602
81417556235582,已关闭,2021-01-24 17:33:28,2021-01-30 10:02:24,借记卡,哇鸥乐意优享礼盒,2101,5,2225,20,2205,颜洁,陕西省龙市山亭广州路X座 356141
81417556235801,已关闭,2021-01-25 22:17:45,2021-01-30 14:37:58,借记卡,哇鸥顺意优享礼盒,2110,3,3354,0,3354,贺晨,北京市长沙市蓟州石家庄街I座 691378
81417556235166,已完成,2021-01-23 11:52:20,2021-01-27 01:39:08,借记卡,哇鸥心意优享礼盒,2102,2,1334,40,1294,张桂芝,甘肃省武汉市黄浦凌街Q座 809684
81417556231120,已关闭,2021-01-26 15:08:51,2021-01-29 04:29:17,借记卡,哇鸥乐意优享礼盒,2101,2,890,0,890,田凯,河南省婷婷市沈北新赵路K座 414462
81417556237610,已关闭,2021-01-29 05:04:53,2021-01-29 14:37:14,借记卡,哇鸥心意优享礼盒,2102,4,2668,20,2648,孙艳,吉林省巢湖县牧野沈阳路b座 439877
81417556233226,已完成,2021-01-21 15:38:48,2021-01-31 20:28:47,借记卡,哇鸥心意优享礼盒,2102,1,667,40,627,马涛,辽宁省柳州县清浦宁德路h座 217774
81417556236641,已关闭,2021-01-31 13:52:31,2021-02-01 17:29:13,借记卡,哇鸥顺意优享礼盒,2110,3,3354,20,3334,朱建平,湖北省汕尾市安次郝路c座 236216
81417556237078,已关闭,2021-01-27 08:34:57,2021-01-30 03:56:24,借记卡,哇鸥心意优享礼盒,2102,3,2001,40,1961,徐倩,天津市静县清浦宋街J座 264906
81417556231006,已关闭,2021-01-30 01:34:00,2021-02-01 09:48:15,借记卡,哇鸥乐意优享礼盒,2101,1,445,20,425,郑秀梅,河北省丽丽县魏都通辽街W座 541432
81417556234196,已关闭,2021-01-25 02:34:48,2021-01-31 15:15:07,借记卡,哇鸥乐意优享礼盒,2101,1,445,0,445,倪岩,宁夏回族自治区太原县南长辛集街f座 690668
81417556239021,已完成,2021-01-24 07:01:12,2021-01-26 06:11:28,借记卡,哇鸥顺意优享礼盒,2110,3,3354,20,3334,杨秀英,湖北省鑫县怀柔天津路s座 801289
81417556233534,已完成,2021-01-27 09:00:54,2021-01-30 06:04:34,借记卡,哇鸥心意优享礼盒,2102,1,667,40,627,张帅,上海市建国市清浦魏街G座 636216
81417556233376,已完成,2021-01-25 20:26:25,2021-02-01 22:34:44,借记卡,哇鸥乐意优享礼盒,2101,2,890,0,890,陈斌,青海省海门县普陀佛山街s座 598953
81417556232549,已关闭,2021-01-28 10:04:50,2021-01-31 20:40:22,借记卡,哇鸥乐意优享礼盒,2101,1,445,0,445,宋想,内蒙古自治区北京县滨城杨街r座 630501
81417556235734,已关闭,2021-01-23 05:38:44,2021-01-23 12:54:58,借记卡,哇鸥顺意优享礼盒,2110,1,1118,0,1118,陈柳,台湾省柳州市浔阳许路H座 487870
81417556238265,已关闭,2021-01-26 14:30:28,2021-01-31 12:38:27,借记卡,哇鸥乐意优享礼盒,2101,3,1335,0,1335,易红霞,台湾省北镇市华龙拉萨街C座 528762
81417556232859,已关闭,2021-01-24 22:23:26,2021-01-28 23:02:48,借记卡,哇鸥顺意优享礼盒,2110,2,2236,0,2236,王阳,河北省长沙市崇文何街W座 266504
81417556234096,已关闭,2021-02-01 09:58:19,2021-02-01 21:10:29,借记卡,哇鸥顺意优享礼盒,2110,1,1118,20,1098,韦桂芝,江苏省合山市高坪关岭街l座 616766
81417556238257,已完成,2021-01-27 08:35:22,2021-02-01 22:05:37,借记卡,哇鸥心意优享礼盒,2102,3,2001,20,1981,王梅,山东省金凤县上街沈阳路e座 495860
81417556235338,已完成,2021-01-21 14:40:44,2021-01-25 10:18:21,借记卡,哇鸥心意优享礼盒,2102,1,667,20,647,兰静,内蒙古自治区昆明市山亭周街f座 895051
81417556239765,已关闭,2021-01-30 08:40:37,2021-01-30 08:41:08,借记卡,哇鸥心意优享礼盒,2102,1,667,0,667,余林,海南省金凤县牧野左路h座 972747
81417556232379,已完成,2021-01-26 16:30:36,2021-01-30 21:01:45,借记卡,哇鸥心意优享礼盒,2102,1,667,0,667,郭佳,山西省帆市清浦上海路y座 629905
81417556231702,已关闭,2021-01-22 16:46:47,2021-01-26 14:52:13,借记卡,哇鸥心意优享礼盒,2102,2,1334,20,1314,陈秀兰,福建省合山市萧山朱路V座 858595
81417556236308,已完成,2021-01-24 22:34:14,2021-01-26 07:37:30,借记卡,哇鸥心意优享礼盒,2102,1,667,0,667,陈磊,海南省长沙市朝阳廖街t座 359819
81417556230670,已关闭,2021-01-25 00:36:53,2021-01-26 17:21:20,借记卡,哇鸥心意优享礼盒,2102,3,2001,20,1981,许林,香港特别行政区颖县魏都辛路i座 518633
81417556234197,已完成,2021-01-21 07:54:12,2021-01-26 17:24:00,借记卡,哇鸥顺意优享礼盒,2110,1,1118,40,1078,朱淑珍,河北省兴安盟县门头沟永安街D座 975649
81417556235434,已完成,2021-01-22 19:06:27,2021-01-25 10:19:02,借记卡,哇鸥乐意优享礼盒,2101,2,890,0,890,朴佳,天津市亮县南长贵阳街P座 523146
81417556233543,已关闭,2021-01-30 10:39:48,2021-01-31 02:29:36,借记卡,哇鸥心意优享礼盒,2102,1,667,0,667,瞿丽娟,内蒙古自治区银川市普陀林街J座 451292
81417556239001,已完成,2021-01-22 03:31:39,2021-01-24 05:56:06,借记卡,哇鸥心意优享礼盒,2102,2,1334,0,1334,叶宇,宁夏回族自治区佛山县双滦刘路F座 944963
81417556233233,已关闭,2021-01-24 22:21:01,2021-01-28 13:56:12,借记卡,哇鸥心意优享礼盒,2102,2,1334,20,1314,刘利,江苏省太原县蓟州张街X座 361632
81417556233774,已完成,2021-01-24 14:31:38,2021-01-27 05:09:34,借记卡,哇鸥心意优享礼盒,2102,2,1334,0,1334,刘冬梅,海南省太原市涪城兰州路o座 833222
81417556239033,已关闭,2021-01-23 15:14:57,2021-01-24 22:19:10,借记卡,哇鸥心意优享礼盒,2102,1,667,0,667,董娟,湖南省荣市淄川呼和浩特街W座 133123
81417556230117,已完成,2021-01-23 05:34:48,2021-01-24 05:21:08,借记卡,哇鸥心意优享礼盒,2102,4,2668,0,2668,余利,黑龙江省旭市大东荆门街o座 171260
81417556231440,已完成,2021-01-26 23:34:17,2021-01-29 09:37:02,借记卡,哇鸥乐意优享礼盒,2101,3,1335,0,1335,金秀芳,福建省重庆县浔阳南昌街m座 658685
81417556235143,已完成,2021-01-28 23:54:47,2021-02-01 11:16:38,借记卡,哇鸥顺意优享礼盒,2110,3,3354,0,3354,何桂香,河北省昆明市长寿深圳路S座 115273
81417556238977,已关闭,2021-01-28 08:02:13,2021-01-31 06:55:55,借记卡,哇鸥顺意优享礼盒,2110,3,3354,0,3354,陈彬,内蒙古自治区呼和浩特市花溪六盘水街E座 523336
81417556233059,已关闭,2021-01-22 16:35:33,2021-01-28 01:30:37,借记卡,哇鸥顺意优享礼盒,2110,2,2236,0,2236,蒙秀华,甘肃省海口市花溪贵阳街a座 536252
81417556233553,已完成,2021-01-25 18:04:45,2021-01-30 21:22:58,借记卡,哇鸥顺意优享礼盒,2110,1,1118,0,1118,张辉,辽宁省楠市崇文郑州路E座 951219
81417556233334,已完成,2021-01-30 20:06:32,2021-02-01 10:32:51,借记卡,哇鸥乐意优享礼盒,2101,2,890,0,890,尹燕,辽宁省哈尔滨县高港高路l座 154708
81417556238864,已完成,2021-01-26 17:42:04,2021-01-31 17:41:31,借记卡,哇鸥顺意优享礼盒,2110,1,1118,40,1078,胡鹏,青海省淑珍市翔安姚路J座 773101
81417556237339,已完成,2021-01-23 02:14:38,2021-01-30 12:05:29,借记卡,哇鸥乐意优享礼盒,2101,1,445,20,425,鲁萍,海南省丹丹县沙市深圳街N座 260835
81417556230505,已完成,2021-01-22 20:19:49,2021-02-01 08:54:10,借记卡,哇鸥乐意优享礼盒,2101,1,445,0,445,刘玉珍,内蒙古自治区涛县梁平徐路H座 608540
81417556233608,已关闭,2021-01-31 11:21:55,2021-01-31 13:35:31,借记卡,哇鸥心意优享礼盒,2102,1,667,40,627,邹梅,河北省海门县长寿姜街u座 412696
81417556230151,已关闭,2021-01-24 11:07:30,2021-02-01 20:37:46,借记卡,哇鸥乐意优享礼盒,2101,2,890,40,850,周杨,北京市拉萨县沙市李街N座 454868
81417556239242,已完成,2021-01-21 01:25:49,2021-01-22 23:13:50,借记卡,哇鸥心意优享礼盒,2102,1,667,0,667,姜玉华,江苏省惠州市平山鞠街r座 516085
81417556231106,已完成,2021-01-28 17:15:34,2021-01-31 11:41:25,借记卡,哇鸥心意优享礼盒,2102,4,2668,20,2648,李宁,河北省淑珍市南湖北镇路Y座 118963
81417556237682,已关闭,2021-01-22 07:29:41,2021-01-22 14:16:38,借记卡,哇鸥顺意优享礼盒,2110,2,2236,40,2196,廖春梅,河北省娟县大兴张街v座 787464
81417556233963,已完成,2021-01-23 01:26:40,2021-01-29 10:02:09,借记卡,哇鸥乐意优享礼盒,2101,2,890,0,890,陈凯,广西壮族自治区海燕县城北张家港路p座 585229
81417556232431,已关闭,2021-01-25 21:50:34,2021-01-30 07:45:15,借记卡,哇鸥心意优享礼盒,2102,9,6003,0,6003,乌超,青海省艳市高明王路x座 868391
81417556234959,已关闭,2021-01-24 01:59:34,2021-01-25 15:47:07,借记卡,哇鸥心意优享礼盒,2102,5,3335,40,3295,吴军,湖南省宜都市普陀福州街n座 960692
81417556234160,已完成,2021-01-21 08:54:45,2021-01-22 21:03:17,借记卡,哇鸥心意优享礼盒,2102,5,3335,0,3335,许林,新疆维吾尔自治区大冶县闵行李街b座 157726
81417556239834,已完成,2021-01-26 22:43:08,2021-01-31 15:26:33,借记卡,哇鸥顺意优享礼盒,2110,1,1118,0,1118,杨佳,河北省建华县崇文齐齐哈尔街G座 435338
81417556234651,已完成,2021-01-26 21:26:00,2021-01-29 15:57:46,借记卡,哇鸥心意优享礼盒,2102,1,667,0,667,李莉,湖南省明县高坪刘路s座 289657
81417556234620,已关闭,2021-01-22 17:19:20,2021-01-29 23:42:04,借记卡,哇鸥心意优享礼盒,2102,3,2001,40,1961,杨瑞,澳门特别行政区伟市江北杨街h座 171399
81417556231767,已完成,2021-01-27 13:09:55,2021-01-28 15:47:50,借记卡,哇鸥乐意优享礼盒,2101,1,445,30,415,黄雪梅,湖北省红梅县东城荆门路E座 528987
81417556231186,已关闭,2021-01-25 15:03:39,2021-02-01 10:09:06,借记卡,哇鸥心意优享礼盒,2102,3,2001,0,2001,缪桂芝,江苏省鹏市永川何路C座 836753
81417556239530,已关闭,2021-01-21 04:12:20,2021-01-25 18:58:15,借记卡,哇鸥乐意优享礼盒,2101,2,890,0,890,严秀芳,云南省澳门市清浦潜江街i座 260118
81417556235811,已关闭,2021-01-25 03:51:40,2021-01-27 10:49:29,借记卡,哇鸥乐意优享礼盒,2101,3,1335,0,1335,洪欣,广西壮族自治区大冶县大兴郑街Q座 374717
81417556236835,已完成,2021-01-22 21:15:05,2021-01-30 04:23:03,借记卡,哇鸥心意优享礼盒,2102,2,1334,40,1294,樊伟,广东省拉萨市长寿张街C座 902818
81417556237198,已关闭,2021-01-27 06:48:26,2021-01-29 18:38:32,借记卡,哇鸥乐意优享礼盒,2101,8,3560,0,3560,叶晶,福建省长沙县朝阳昆明街H座 842994
81417556230167,已关闭,2021-01-24 17:10:18,2021-01-28 07:36:12,借记卡,哇鸥心意优享礼盒,2102,1,667,20,647,孟桂兰,福建省东莞市新城嘉禾街G座 535207
81417556235438,已完成,2021-01-24 04:36:09,2021-01-25 18:54:14,借记卡,哇鸥顺意优享礼盒,2110,1,1118,0,1118,徐博,河北省辛集市西夏大冶街S座 524168
81417556238840,已完成,2021-01-21 08:04:58,2021-01-26 03:05:35,借记卡,哇鸥顺意优享礼盒,2110,5,5590,0,5590,郭丽丽,重庆市马鞍山市崇文柳州街N座 619214
81417556231152,已完成,2021-01-26 03:52:52,2021-02-01 07:36:06,借记卡,哇鸥乐意优享礼盒,2101,3,1335,0,1335,汤成,云南省桂花市双滦胡路V座 527496
81417556238422,已关闭,2021-01-22 08:58:45,2021-01-25 03:28:36,借记卡,哇鸥乐意优享礼盒,2101,1,445,0,445,李龙,湖北省兰州市东城姜街u座 129166
81417556238848,已关闭,2021-01-21 07:00:37,2021-01-22 11:45:49,借记卡,哇鸥顺意优享礼盒,2110,2,2236,0,2236,姜兵,浙江省惠州县西峰淮安路v座 565680
